date,division,rain_mm,temp_c,rh_pct,lon,lat
2026-07-23,Dhaka,14.64,27.62,89.63,90.34423562469391,23.835644464755212
2026-07-24,Dhaka,9.3,27.87,89.51,90.34423562469391,23.835644464755212
2026-07-25,Dhaka,2.84,27.94,89.84,90.34423562469391,23.835644464755212
2026-07-26,Dhaka,3.7,28.18,88.78,90.34423562469391,23.835644464755212
2026-07-27,Dhaka,3.31,28.07,89.86,90.34423562469391,23.835644464755212
2026-07-28,Dhaka,3.73,27.98,89.74,90.34423562469391,23.835644464755212
2026-07-29,Dhaka,13.64,27.61,91.55,90.34423562469391,23.835644464755212
2026-07-30,Dhaka,17.83,27.98,91.11,90.34423562469391,23.835644464755212
2026-07-31,Dhaka,12.2,28.31,89.96,90.34423562469391,23.835644464755212
2026-08-01,Dhaka,11.44,27.57,93.16,90.34423562469391,23.835644464755212
2026-08-02,Dhaka,12.06,28.29,91.23,90.34423562469391,23.835644464755212
2026-08-03,Dhaka,37.27,28.93,89.32,90.34423562469391,23.835644464755212
2026-08-04,Dhaka,44.72,27.95,92.28,90.34423562469391,23.835644464755212
2026-08-05,Dhaka,10.76,27.41,94.51,90.34423562469391,23.835644464755212
2026-08-06,Dhaka,11.62,27.74,92.59,90.34423562469391,23.835644464755212
2026-08-07,Dhaka,10.97,27.37,90.68,90.34423562469391,23.835644464755212
2026-08-08,Dhaka,11.02,27.26,92.15,90.34423562469391,23.835644464755212
2026-08-09,Dhaka,3.67,28.38,88.8,90.34423562469391,23.835644464755212
2026-08-10,Dhaka,5.21,28.92,87.14,90.34423562469391,23.835644464755212
2026-08-11,Dhaka,11.9,29.44,87.12,90.34423562469391,23.835644464755212
2026-08-12,Dhaka,10.92,29.14,89.04,90.34423562469391,23.835644464755212
2026-08-13,Dhaka,6.85,27.75,90.48,90.34423562469391,23.835644464755212
2026-08-14,Dhaka,4.67,28.45,88.47,90.34423562469391,23.835644464755212
2026-08-15,Dhaka,7.57,28.39,90.94,90.34423562469391,23.835644464755212
2026-08-16,Dhaka,16.24,27.93,89.54,90.34423562469391,23.835644464755212
2026-08-17,Dhaka,28.07,27.22,92.53,90.34423562469391,23.835644464755212
2026-08-18,Dhaka,10.34,28.02,91.01,90.34423562469391,23.835644464755212
2026-08-19,Dhaka,5.88,28.57,89.45,90.34423562469391,23.835644464755212
2026-08-20,Dhaka,6.83,28.33,90.02,90.34423562469391,23.835644464755212
2026-08-21,Dhaka,6.19,29.4,87.56,90.34423562469391,23.835644464755212
2026-08-22,Dhaka,6.18,29.82,88.04,90.34423562469391,23.835644464755212
2026-08-23,Dhaka,9.38,28.51,89.59,90.34423562469391,23.835644464755212
2026-08-24,Dhaka,8.78,27.67,91.78,90.34423562469391,23.835644464755212
2026-08-25,Dhaka,9.77,28.13,90.38,90.34423562469391,23.835644464755212
2026-08-26,Dhaka,8.1,28.81,88.84,90.34423562469391,23.835644464755212
2026-08-27,Dhaka,6.07,29.06,88.59,90.34423562469391,23.835644464755212
2026-08-28,Dhaka,2.61,28.42,90.07,90.34423562469391,23.835644464755212
2026-08-29,Dhaka,3.84,29.23,87.12,90.34423562469391,23.835644464755212
2026-08-30,Dhaka,10.32,28.65,88.19,90.34423562469391,23.835644464755212
2026-08-31,Dhaka,9.66,28.13,89.35,90.34423562469391,23.835644464755212
2026-09-01,Dhaka,8.83,27.72,90.63,90.34423562469391,23.835644464755212
2026-09-02,Dhaka,19.3,27.54,90.79,90.34423562469391,23.835644464755212
2026-09-03,Dhaka,15.14,26.54,93.61,90.34423562469391,23.835644464755212
2026-09-04,Dhaka,9.49,27.59,90.11,90.34423562469391,23.835644464755212
2026-09-05,Dhaka,6.26,27.95,89.76,90.34423562469391,23.835644464755212
2026-09-06,Dhaka,19.48,27.4,91.91,90.34423562469391,23.835644464755212
2026-09-07,Dhaka,4.76,28.63,88.4,90.34423562469391,23.835644464755212
2026-09-08,Dhaka,6.92,29.19,88.84,90.34423562469391,23.835644464755212
2026-09-09,Dhaka,5.59,28.39,91.85,90.34423562469391,23.835644464755212
2026-09-10,Dhaka,5.89,29.23,87.48,90.34423562469391,23.835644464755212
2026-09-11,Dhaka,4.91,27.78,90.08,90.34423562469391,23.835644464755212
2026-09-12,Dhaka,3.68,28.29,87.39,90.34423562469391,23.835644464755212
2026-09-13,Dhaka,3.09,29.04,82.82,90.34423562469391,23.835644464755212
2026-09-14,Dhaka,1.41,29.6,80.0,90.34423562469391,23.835644464755212
2026-09-15,Dhaka,1.17,29.71,79.64,90.34423562469391,23.835644464755212
2026-09-16,Dhaka,2.4,29.31,80.87,90.34423562469391,23.835644464755212
2026-09-17,Dhaka,2.09,28.41,84.45,90.34423562469391,23.835644464755212
2026-09-18,Dhaka,,,,90.34423562469391,23.835644464755212
2026-09-19,Dhaka,,,,90.34423562469391,23.835644464755212
2026-09-20,Dhaka,,,,90.34423562469391,23.835644464755212
2025-10-06,Mymensingh,32.52,26.64,84.99,90.3689267230158,24.82572234438876
2025-10-07,Mymensingh,3.67,26.84,78.97,90.3689267230158,24.82572234438876
2025-10-08,Mymensingh,32.82,26.78,83.99,90.3689267230158,24.82572234438876
2025-10-09,Mymensingh,1.32,26.71,84.22,90.3689267230158,24.82572234438876
2025-10-10,Mymensingh,4.52,26.96,80.71,90.3689267230158,24.82572234438876
2025-10-11,Mymensingh,11.5,26.9,80.75,90.3689267230158,24.82572234438876
2025-10-12,Mymensingh,0.09,25.61,84.29,90.3689267230158,24.82572234438876
2025-10-13,Mymensingh,0.01,25.55,84.22,90.3689267230158,24.82572234438876
2025-10-14,Mymensingh,0.0,25.98,83.73,90.3689267230158,24.82572234438876
2025-10-15,Mymensingh,0.0,26.06,84.67,90.3689267230158,24.82572234438876
2025-10-16,Mymensingh,0.0,26.66,83.94,90.3689267230158,24.82572234438876
2025-10-17,Mymensingh,0.0,26.66,82.88,90.3689267230158,24.82572234438876
2025-10-18,Mymensingh,0.01,26.62,79.4,90.3689267230158,24.82572234438876
2025-10-19,Mymensingh,0.0,26.5,74.47,90.3689267230158,24.82572234438876
2025-10-20,Mymensingh,0.0,26.38,73.89,90.3689267230158,24.82572234438876
2025-10-21,Mymensingh,0.0,26.59,72.67,90.3689267230158,24.82572234438876
2025-10-22,Mymensingh,0.0,27.05,77.71,90.3689267230158,24.82572234438876
2025-10-23,Mymensingh,0.0,26.81,80.66,90.3689267230158,24.82572234438876
2025-10-24,Mymensingh,0.33,25.99,80.64,90.3689267230158,24.82572234438876
2025-10-25,Mymensingh,0.01,25.44,78.98,90.3689267230158,24.82572234438876
2025-10-26,Mymensingh,0.01,25.56,76.9,90.3689267230158,24.82572234438876
2025-10-27,Mymensingh,0.34,26.05,74.66,90.3689267230158,24.82572234438876
2025-10-28,Mymensingh,0.0,26.64,67.61,90.3689267230158,24.82572234438876
2025-10-29,Mymensingh,0.87,26.07,74.21,90.3689267230158,24.82572234438876
2025-10-30,Mymensingh,21.45,26.26,80.45,90.3689267230158,24.82572234438876
2025-10-31,Mymensingh,12.92,26.42,84.8,90.3689267230158,24.82572234438876
2025-11-01,Mymensingh,29.37,25.9,90.88,90.3689267230158,24.82572234438876
2025-11-02,Mymensingh,27.36,25.67,91.23,90.3689267230158,24.82572234438876
2025-11-03,Mymensingh,1.15,24.3,87.32,90.3689267230158,24.82572234438876
2025-11-04,Mymensingh,0.23,25.01,83.86,90.3689267230158,24.82572234438876
2025-11-05,Mymensingh,3.67,25.03,83.99,90.3689267230158,24.82572234438876
2025-11-06,Mymensingh,5.28,24.97,84.33,90.3689267230158,24.82572234438876
2025-11-07,Mymensingh,0.08,24.05,84.54,90.3689267230158,24.82572234438876
2025-11-08,Mymensingh,0.0,23.54,81.41,90.3689267230158,24.82572234438876
2025-11-09,Mymensingh,0.0,23.01,77.01,90.3689267230158,24.82572234438876
2025-11-10,Mymensingh,0.0,22.12,80.49,90.3689267230158,24.82572234438876
2025-11-11,Mymensingh,0.0,20.98,83.39,90.3689267230158,24.82572234438876
2025-11-12,Mymensingh,0.0,20.64,77.7,90.3689267230158,24.82572234438876
2025-11-13,Mymensingh,0.0,20.93,74.9,90.3689267230158,24.82572234438876
2025-11-14,Mymensingh,0.0,21.56,73.34,90.3689267230158,24.82572234438876
2025-11-15,Mymensingh,0.0,20.92,73.52,90.3689267230158,24.82572234438876
2025-11-16,Mymensingh,0.0,20.95,74.19,90.3689267230158,24.82572234438876
2025-11-17,Mymensingh,0.0,21.49,77.12,90.3689267230158,24.82572234438876
2025-11-18,Mymensingh,0.0,21.73,76.72,90.3689267230158,24.82572234438876
2025-11-19,Mymensingh,0.0,21.69,74.23,90.3689267230158,24.82572234438876
2025-11-20,Mymensingh,0.0,20.64,71.41,90.3689267230158,24.82572234438876
2025-11-21,Mymensingh,0.0,20.06,70.6,90.3689267230158,24.82572234438876
2025-11-22,Mymensingh,0.0,19.74,75.34,90.3689267230158,24.82572234438876
2025-11-23,Mymensingh,0.0,19.18,80.63,90.3689267230158,24.82572234438876
2025-11-24,Mymensingh,0.0,18.58,81.36,90.3689267230158,24.82572234438876
2025-11-25,Mymensingh,0.0,19.51,77.38,90.3689267230158,24.82572234438876
2025-11-26,Mymensingh,0.0,20.27,72.77,90.3689267230158,24.82572234438876
2025-11-27,Mymensingh,0.0,20.54,76.05,90.3689267230158,24.82572234438876
2025-11-28,Mymensingh,0.0,20.15,79.59,90.3689267230158,24.82572234438876
2025-11-29,Mymensingh,0.0,20.04,76.24,90.3689267230158,24.82572234438876
2025-11-30,Mymensingh,0.0,19.95,80.48,90.3689267230158,24.82572234438876
2025-12-01,Mymensingh,0.0,19.42,84.14,90.3689267230158,24.82572234438876
2025-12-02,Mymensingh,0.0,18.69,80.69,90.3689267230158,24.82572234438876
2025-12-03,Mymensingh,0.0,18.51,80.39,90.3689267230158,24.82572234438876
2025-12-04,Mymensingh,0.0,18.78,80.36,90.3689267230158,24.82572234438876
2025-12-05,Mymensingh,0.0,18.68,76.71,90.3689267230158,24.82572234438876
2025-12-06,Mymensingh,0.0,18.46,76.23,90.3689267230158,24.82572234438876
2025-12-07,Mymensingh,0.0,18.02,79.4,90.3689267230158,24.82572234438876
2025-12-08,Mymensingh,0.0,18.06,79.03,90.3689267230158,24.82572234438876
2025-12-09,Mymensingh,0.0,18.77,72.82,90.3689267230158,24.82572234438876
2025-12-10,Mymensingh,0.0,19.33,70.46,90.3689267230158,24.82572234438876
2025-12-11,Mymensingh,0.0,18.58,69.24,90.3689267230158,24.82572234438876
2025-12-12,Mymensingh,0.0,18.14,70.61,90.3689267230158,24.82572234438876
2025-12-13,Mymensingh,0.0,18.94,70.11,90.3689267230158,24.82572234438876
2025-12-14,Mymensingh,0.0,19.26,70.95,90.3689267230158,24.82572234438876
2025-12-15,Mymensingh,0.0,19.34,71.47,90.3689267230158,24.82572234438876
2025-12-16,Mymensingh,0.0,19.72,70.22,90.3689267230158,24.82572234438876
2025-12-17,Mymensingh,0.0,18.86,74.03,90.3689267230158,24.82572234438876
2025-12-18,Mymensingh,0.0,18.96,74.01,90.3689267230158,24.82572234438876
2025-12-19,Mymensingh,0.0,18.68,76.18,90.3689267230158,24.82572234438876
2025-12-20,Mymensingh,0.01,18.12,79.22,90.3689267230158,24.82572234438876
2025-12-21,Mymensingh,0.01,18.25,76.32,90.3689267230158,24.82572234438876
2025-12-22,Mymensingh,0.0,18.13,74.91,90.3689267230158,24.82572234438876
2025-12-23,Mymensingh,0.0,17.56,79.16,90.3689267230158,24.82572234438876
2025-12-24,Mymensingh,0.0,17.17,80.19,90.3689267230158,24.82572234438876
2025-12-25,Mymensingh,0.0,16.58,79.96,90.3689267230158,24.82572234438876
2025-12-26,Mymensingh,0.0,16.7,77.02,90.3689267230158,24.82572234438876
2025-12-27,Mymensingh,0.0,16.52,78.19,90.3689267230158,24.82572234438876
2025-12-28,Mymensingh,0.0,16.12,80.88,90.3689267230158,24.82572234438876
2025-12-29,Mymensingh,0.0,15.42,83.55,90.3689267230158,24.82572234438876
2025-12-30,Mymensingh,0.07,14.05,85.74,90.3689267230158,24.82572234438876
2025-12-31,Mymensingh,0.02,14.42,81.35,90.3689267230158,24.82572234438876
2026-01-01,Mymensingh,0.0,16.37,77.3,90.3689267230158,24.82572234438876
2026-01-02,Mymensingh,0.0,16.05,82.61,90.3689267230158,24.82572234438876
2026-01-03,Mymensingh,0.0,15.39,81.49,90.3689267230158,24.82572234438876
2026-01-04,Mymensingh,0.0,15.37,78.16,90.3689267230158,24.82572234438876
2026-01-05,Mymensingh,0.0,14.71,78.31,90.3689267230158,24.82572234438876
2026-01-06,Mymensingh,0.0,14.51,77.95,90.3689267230158,24.82572234438876
2026-01-07,Mymensingh,0.0,15.52,70.91,90.3689267230158,24.82572234438876
2026-01-08,Mymensingh,0.0,15.7,66.72,90.3689267230158,24.82572234438876
2026-01-09,Mymensingh,0.0,16.33,68.22,90.3689267230158,24.82572234438876
2026-01-10,Mymensingh,0.0,16.78,72.0,90.3689267230158,24.82572234438876
2026-01-11,Mymensingh,0.0,17.16,75.33,90.3689267230158,24.82572234438876
2026-01-12,Mymensingh,0.0,17.91,74.64,90.3689267230158,24.82572234438876
2026-01-13,Mymensingh,0.0,18.2,70.21,90.3689267230158,24.82572234438876
2026-01-14,Mymensingh,0.0,18.46,68.53,90.3689267230158,24.82572234438876
2026-01-15,Mymensingh,0.0,18.02,69.82,90.3689267230158,24.82572234438876
2026-01-16,Mymensingh,0.0,18.57,69.73,90.3689267230158,24.82572234438876
2026-01-17,Mymensingh,0.0,18.5,70.58,90.3689267230158,24.82572234438876
2026-01-18,Mymensingh,0.0,19.6,65.28,90.3689267230158,24.82572234438876
2026-01-19,Mymensingh,0.0,19.38,67.89,90.3689267230158,24.82572234438876
2026-01-20,Mymensingh,0.0,19.33,65.45,90.3689267230158,24.82572234438876
2026-01-21,Mymensingh,0.0,19.15,59.45,90.3689267230158,24.82572234438876
2026-01-22,Mymensingh,0.0,18.28,59.67,90.3689267230158,24.82572234438876
2026-01-23,Mymensingh,0.0,18.99,58.57,90.3689267230158,24.82572234438876
2026-01-24,Mymensingh,0.0,19.18,60.13,90.3689267230158,24.82572234438876
2026-01-25,Mymensingh,0.0,19.0,64.12,90.3689267230158,24.82572234438876
2026-01-26,Mymensingh,0.0,18.77,65.04,90.3689267230158,24.82572234438876
2026-01-27,Mymensingh,0.0,18.88,62.2,90.3689267230158,24.82572234438876
2026-01-28,Mymensingh,0.0,19.14,62.51,90.3689267230158,24.82572234438876
2026-01-29,Mymensingh,0.0,20.11,61.48,90.3689267230158,24.82572234438876
2026-01-30,Mymensingh,0.0,18.7,64.64,90.3689267230158,24.82572234438876
2026-01-31,Mymensingh,0.0,18.97,62.09,90.3689267230158,24.82572234438876
2026-02-01,Mymensingh,0.0,19.74,62.89,90.3689267230158,24.82572234438876
2026-02-02,Mymensingh,0.0,20.62,62.7,90.3689267230158,24.82572234438876
2026-02-03,Mymensingh,0.0,20.91,58.9,90.3689267230158,24.82572234438876
2026-02-04,Mymensingh,0.0,20.64,59.96,90.3689267230158,24.82572234438876
2026-02-05,Mymensingh,0.0,19.84,49.39,90.3689267230158,24.82572234438876
2026-02-06,Mymensingh,0.0,18.1,48.05,90.3689267230158,24.82572234438876
2026-02-07,Mymensingh,0.0,17.55,55.25,90.3689267230158,24.82572234438876
2026-02-08,Mymensingh,0.0,18.55,56.8,90.3689267230158,24.82572234438876
2026-02-09,Mymensingh,0.0,18.98,54.74,90.3689267230158,24.82572234438876
2026-02-10,Mymensingh,0.0,19.88,58.01,90.3689267230158,24.82572234438876
2026-02-11,Mymensingh,0.0,20.38,55.07,90.3689267230158,24.82572234438876
2026-02-12,Mymensingh,0.0,20.01,51.53,90.3689267230158,24.82572234438876
2026-02-13,Mymensingh,0.0,20.43,52.35,90.3689267230158,24.82572234438876
2026-02-14,Mymensingh,0.0,20.75,50.46,90.3689267230158,24.82572234438876
2026-02-15,Mymensingh,0.0,20.72,46.73,90.3689267230158,24.82572234438876
2026-02-16,Mymensingh,0.0,20.94,47.16,90.3689267230158,24.82572234438876
2026-02-17,Mymensingh,0.0,22.42,49.32,90.3689267230158,24.82572234438876
2026-02-18,Mymensingh,0.0,23.38,42.11,90.3689267230158,24.82572234438876
2026-02-19,Mymensingh,0.0,24.34,38.25,90.3689267230158,24.82572234438876
2026-02-20,Mymensingh,0.0,24.56,42.12,90.3689267230158,24.82572234438876
2026-02-21,Mymensingh,0.0,24.24,42.85,90.3689267230158,24.82572234438876
2026-02-22,Mymensingh,0.0,23.47,45.18,90.3689267230158,24.82572234438876
2026-02-23,Mymensingh,0.0,23.93,46.49,90.3689267230158,24.82572234438876
2026-02-24,Mymensingh,0.04,23.54,47.79,90.3689267230158,24.82572234438876
2026-02-25,Mymensingh,0.26,23.29,48.33,90.3689267230158,24.82572234438876
2026-02-26,Mymensingh,0.32,22.76,47.99,90.3689267230158,24.82572234438876
2026-02-27,Mymensingh,0.0,23.12,38.97,90.3689267230158,24.82572234438876
2026-02-28,Mymensingh,0.0,23.53,36.61,90.3689267230158,24.82572234438876
2026-03-01,Mymensingh,0.0,23.49,44.21,90.3689267230158,24.82572234438876
2026-03-02,Mymensingh,0.0,24.74,51.83,90.3689267230158,24.82572234438876
2026-03-03,Mymensingh,0.04,23.79,50.49,90.3689267230158,24.82572234438876
2026-03-04,Mymensingh,0.05,24.82,43.29,90.3689267230158,24.82572234438876
2026-03-05,Mymensingh,0.0,25.56,45.69,90.3689267230158,24.82572234438876
2026-03-06,Mymensingh,0.0,26.81,41.91,90.3689267230158,24.82572234438876
2026-03-07,Mymensingh,0.0,26.0,49.07,90.3689267230158,24.82572234438876
2026-03-08,Mymensingh,0.16,25.78,57.62,90.3689267230158,24.82572234438876
2026-03-09,Mymensingh,0.53,25.47,58.04,90.3689267230158,24.82572234438876
2026-03-10,Mymensingh,0.01,26.67,53.0,90.3689267230158,24.82572234438876
2026-03-11,Mymensingh,1.83,27.27,53.56,90.3689267230158,24.82572234438876
2026-03-12,Mymensingh,4.5,26.63,62.39,90.3689267230158,24.82572234438876
2026-03-13,Mymensingh,21.94,25.12,76.52,90.3689267230158,24.82572234438876
2026-03-14,Mymensingh,10.65,25.35,79.78,90.3689267230158,24.82572234438876
2026-03-15,Mymensingh,17.72,25.34,77.1,90.3689267230158,24.82572234438876
2026-03-16,Mymensingh,28.15,24.25,79.01,90.3689267230158,24.82572234438876
2026-03-17,Mymensingh,26.14,23.87,80.8,90.3689267230158,24.82572234438876
2026-03-18,Mymensingh,6.54,24.43,77.38,90.3689267230158,24.82572234438876
2026-03-19,Mymensingh,4.74,23.89,79.07,90.3689267230158,24.82572234438876
2026-03-20,Mymensingh,8.34,22.8,84.41,90.3689267230158,24.82572234438876
2026-03-21,Mymensingh,3.63,21.37,83.05,90.3689267230158,24.82572234438876
2026-03-22,Mymensingh,2.14,21.46,72.04,90.3689267230158,24.82572234438876
2026-03-23,Mymensingh,0.11,22.68,66.0,90.3689267230158,24.82572234438876
2026-03-24,Mymensingh,7.0,23.3,68.66,90.3689267230158,24.82572234438876
2026-03-25,Mymensingh,15.81,24.2,74.94,90.3689267230158,24.82572234438876
2026-03-26,Mymensingh,6.2,25.24,64.8,90.3689267230158,24.82572234438876
2026-03-27,Mymensingh,1.62,25.25,61.63,90.3689267230158,24.82572234438876
2026-03-28,Mymensingh,28.79,22.71,80.3,90.3689267230158,24.82572234438876
2026-03-29,Mymensingh,1.42,23.65,73.2,90.3689267230158,24.82572234438876
2026-03-30,Mymensingh,4.45,25.28,75.52,90.3689267230158,24.82572234438876
2026-03-31,Mymensingh,16.02,25.64,79.08,90.3689267230158,24.82572234438876
2026-04-01,Mymensingh,13.71,25.8,78.7,90.3689267230158,24.82572234438876
2026-04-02,Mymensingh,7.89,26.71,76.96,90.3689267230158,24.82572234438876
2026-04-03,Mymensingh,4.28,26.91,77.85,90.3689267230158,24.82572234438876
2026-04-04,Mymensingh,4.64,27.54,70.56,90.3689267230158,24.82572234438876
2026-04-05,Mymensingh,1.54,25.61,73.84,90.3689267230158,24.82572234438876
2026-04-06,Mymensingh,0.21,24.89,73.38,90.3689267230158,24.82572234438876
2026-04-07,Mymensingh,12.62,24.64,74.02,90.3689267230158,24.82572234438876
2026-04-08,Mymensingh,7.02,23.74,77.94,90.3689267230158,24.82572234438876
2026-04-09,Mymensingh,8.48,23.84,74.21,90.3689267230158,24.82572234438876
2026-04-10,Mymensingh,6.8,24.1,65.63,90.3689267230158,24.82572234438876
2026-04-11,Mymensingh,0.25,24.88,50.99,90.3689267230158,24.82572234438876
2026-04-12,Mymensingh,0.13,25.58,64.05,90.3689267230158,24.82572234438876
2026-04-13,Mymensingh,2.52,26.33,73.96,90.3689267230158,24.82572234438876
2026-04-14,Mymensingh,34.42,26.38,82.2,90.3689267230158,24.82572234438876
2026-04-15,Mymensingh,24.72,26.34,82.12,90.3689267230158,24.82572234438876
2026-04-16,Mymensingh,58.43,26.13,85.82,90.3689267230158,24.82572234438876
2026-04-17,Mymensingh,6.68,26.67,81.13,90.3689267230158,24.82572234438876
2026-04-18,Mymensingh,22.41,26.4,82.65,90.3689267230158,24.82572234438876
2026-04-19,Mymensingh,8.08,26.85,84.64,90.3689267230158,24.82572234438876
2026-04-20,Mymensingh,37.99,27.42,86.76,90.3689267230158,24.82572234438876
2026-04-21,Mymensingh,21.4,27.72,85.15,90.3689267230158,24.82572234438876
2026-04-22,Mymensingh,9.57,27.39,86.4,90.3689267230158,24.82572234438876
2026-04-23,Mymensingh,1.42,26.61,86.69,90.3689267230158,24.82572234438876
2026-04-24,Mymensingh,1.54,26.62,86.74,90.3689267230158,24.82572234438876
2026-04-25,Mymensingh,1.06,27.19,87.49,90.3689267230158,24.82572234438876
2026-04-26,Mymensingh,38.02,25.99,86.98,90.3689267230158,24.82572234438876
2026-04-27,Mymensingh,48.7,25.41,89.57,90.3689267230158,24.82572234438876
2026-04-28,Mymensingh,53.77,26.96,91.0,90.3689267230158,24.82572234438876
2026-04-29,Mymensingh,64.5,25.01,92.89,90.3689267230158,24.82572234438876
2026-04-30,Mymensingh,10.35,23.58,90.08,90.3689267230158,24.82572234438876
2026-05-01,Mymensingh,21.94,24.08,91.93,90.3689267230158,24.82572234438876
2026-05-02,Mymensingh,13.61,24.81,86.02,90.3689267230158,24.82572234438876
2026-05-03,Mymensingh,21.01,25.41,86.93,90.3689267230158,24.82572234438876
2026-05-04,Mymensingh,18.53,25.46,88.87,90.3689267230158,24.82572234438876
2026-05-05,Mymensingh,4.51,25.9,83.81,90.3689267230158,24.82572234438876
2026-05-06,Mymensingh,11.44,26.38,82.13,90.3689267230158,24.82572234438876
2026-05-07,Mymensingh,28.07,26.4,79.65,90.3689267230158,24.82572234438876
2026-05-08,Mymensingh,2.69,25.88,80.33,90.3689267230158,24.82572234438876
2026-05-09,Mymensingh,0.59,26.44,77.36,90.3689267230158,24.82572234438876
2026-05-10,Mymensingh,2.18,25.9,81.88,90.3689267230158,24.82572234438876
2026-05-11,Mymensingh,8.26,24.96,88.18,90.3689267230158,24.82572234438876
2026-05-12,Mymensingh,7.3,25.48,85.28,90.3689267230158,24.82572234438876
2026-05-13,Mymensingh,31.45,25.94,87.67,90.3689267230158,24.82572234438876
2026-05-14,Mymensingh,16.62,26.79,90.08,90.3689267230158,24.82572234438876
2026-05-15,Mymensingh,9.89,27.58,88.71,90.3689267230158,24.82572234438876
2026-05-16,Mymensingh,22.43,27.86,89.41,90.3689267230158,24.82572234438876
2026-05-17,Mymensingh,46.25,27.91,89.06,90.3689267230158,24.82572234438876
2026-05-18,Mymensingh,19.68,27.87,89.56,90.3689267230158,24.82572234438876
2026-05-19,Mymensingh,12.94,27.84,89.51,90.3689267230158,24.82572234438876
2026-05-20,Mymensingh,1.45,28.15,88.32,90.3689267230158,24.82572234438876
2026-05-21,Mymensingh,18.1,28.59,88.64,90.3689267230158,24.82572234438876
2026-05-22,Mymensingh,18.58,28.67,89.59,90.3689267230158,24.82572234438876
2026-05-23,Mymensingh,2.29,28.94,89.54,90.3689267230158,24.82572234438876
2026-05-24,Mymensingh,24.7,28.64,88.99,90.3689267230158,24.82572234438876
2026-05-25,Mymensingh,43.79,27.79,92.44,90.3689267230158,24.82572234438876
2026-05-26,Mymensingh,67.1,27.44,89.82,90.3689267230158,24.82572234438876
2026-05-27,Mymensingh,21.79,26.79,89.96,90.3689267230158,24.82572234438876
2026-05-28,Mymensingh,22.99,26.47,89.52,90.3689267230158,24.82572234438876
2026-05-29,Mymensingh,6.74,27.57,82.86,90.3689267230158,24.82572234438876
2026-05-30,Mymensingh,0.27,28.41,80.64,90.3689267230158,24.82572234438876
2026-05-31,Mymensingh,0.46,28.88,79.82,90.3689267230158,24.82572234438876
2026-06-01,Mymensingh,1.44,29.2,82.94,90.3689267230158,24.82572234438876
2026-06-02,Mymensingh,6.28,28.67,87.34,90.3689267230158,24.82572234438876
2026-06-03,Mymensingh,3.49,28.6,87.67,90.3689267230158,24.82572234438876
2026-06-04,Mymensingh,8.02,28.52,89.56,90.3689267230158,24.82572234438876
2026-06-05,Mymensingh,14.89,28.19,91.88,90.3689267230158,24.82572234438876
2026-06-06,Mymensingh,7.92,28.44,89.29,90.3689267230158,24.82572234438876
2026-06-07,Mymensingh,10.39,28.48,89.23,90.3689267230158,24.82572234438876
2026-06-08,Mymensingh,15.04,27.72,92.18,90.3689267230158,24.82572234438876
2026-06-09,Mymensingh,13.37,28.14,90.28,90.3689267230158,24.82572234438876
2026-06-10,Mymensingh,21.81,27.49,92.39,90.3689267230158,24.82572234438876
2026-06-11,Mymensingh,14.61,27.36,90.55,90.3689267230158,24.82572234438876
2026-06-12,Mymensingh,6.6,28.29,83.88,90.3689267230158,24.82572234438876
2026-06-13,Mymensingh,50.58,27.66,87.1,90.3689267230158,24.82572234438876
2026-06-14,Mymensingh,19.83,27.71,91.7,90.3689267230158,24.82572234438876
2026-06-15,Mymensingh,24.75,27.88,90.13,90.3689267230158,24.82572234438876
2026-06-16,Mymensingh,25.37,28.05,89.58,90.3689267230158,24.82572234438876
2026-06-17,Mymensingh,18.57,28.05,90.36,90.3689267230158,24.82572234438876
2026-06-18,Mymensingh,19.29,28.11,90.95,90.3689267230158,24.82572234438876
2026-06-19,Mymensingh,23.79,27.34,91.45,90.3689267230158,24.82572234438876
2026-06-20,Mymensingh,20.86,27.66,90.37,90.3689267230158,24.82572234438876
2026-06-21,Mymensingh,36.92,27.93,92.83,90.3689267230158,24.82572234438876
2026-06-22,Mymensingh,34.04,27.5,91.94,90.3689267230158,24.82572234438876
2026-06-23,Mymensingh,15.48,27.63,91.82,90.3689267230158,24.82572234438876
2026-06-24,Mymensingh,9.67,27.93,90.54,90.3689267230158,24.82572234438876
2026-06-25,Mymensingh,13.69,28.36,88.98,90.3689267230158,24.82572234438876
2026-06-26,Mymensingh,2.55,28.41,88.75,90.3689267230158,24.82572234438876
2026-06-27,Mymensingh,7.22,28.62,89.47,90.3689267230158,24.82572234438876
2026-06-28,Mymensingh,20.38,28.76,89.25,90.3689267230158,24.82572234438876
2026-06-29,Mymensingh,31.91,28.5,90.06,90.3689267230158,24.82572234438876
2026-06-30,Mymensingh,10.93,27.97,91.5,90.3689267230158,24.82572234438876
2026-07-01,Mymensingh,11.87,28.04,89.84,90.3689267230158,24.82572234438876
2026-07-02,Mymensingh,22.67,28.43,89.53,90.3689267230158,24.82572234438876
2026-07-03,Mymensingh,3.2,27.95,90.9,90.3689267230158,24.82572234438876
2026-07-04,Mymensingh,3.69,28.71,88.47,90.3689267230158,24.82572234438876
2026-07-05,Mymensingh,15.04,27.85,92.51,90.3689267230158,24.82572234438876
2026-07-06,Mymensingh,10.65,28.35,91.44,90.3689267230158,24.82572234438876
